name,target type,desc,component id
"ATP synthase subunit beta, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7010
Cyclic AMP-dependent transcription factor ATF-2,SINGLE PROTEIN,Target is a single protein chain,7011
"Citrate synthase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7012
Serine/threonine-protein kinase WNK1,SINGLE PROTEIN,Target is a single protein chain,7013
Creatine kinase M-type,SINGLE PROTEIN,Target is a single protein chain,7014
Triosephosphate isomerase,SINGLE PROTEIN,Target is a single protein chain,7015
Membrane transport protein XK,SINGLE PROTEIN,Target is a single protein chain,7016
Septin-9,SINGLE PROTEIN,Target is a single protein chain,7017
Ras GTPase-activating protein SynGAP,SINGLE PROTEIN,Target is a single protein chain,7018
PX domain-containing protein kinase-like protein,SINGLE PROTEIN,Target is a single protein chain,7019
Fanconi anemia group M protein homolog,SINGLE PROTEIN,Target is a single protein chain,7020
Neurofibromin,SINGLE PROTEIN,Target is a single protein chain,7021
Selenocysteine insertion sequence-binding protein 2,SINGLE PROTEIN,Target is a single protein chain,7022
Rab11 family-interacting protein 4,SINGLE PROTEIN,Target is a single protein chain,7023
Prolactin-3B1,SINGLE PROTEIN,Target is a single protein chain,7024
Hemopexin,SINGLE PROTEIN,Target is a single protein chain,7025
Creatine kinase B-type,SINGLE PROTEIN,Target is a single protein chain,7026
Trace amine-associated receptor 7b,SINGLE PROTEIN,Target is a single protein chain,7027
Interleukin-12 subunit beta,SINGLE PROTEIN,Target is a single protein chain,7028
Phosphoglycerate kinase 1,SINGLE PROTEIN,Target is a single protein chain,7029
Cyclin-dependent kinase 7,SINGLE PROTEIN,Target is a single protein chain,7030
Protein kinase C and casein kinase substrate in neurons protein 2,SINGLE PROTEIN,Target is a single protein chain,7031
Hepatocyte nuclear factor 6,SINGLE PROTEIN,Target is a single protein chain,7032
Kinesin light chain 1,SINGLE PROTEIN,Target is a single protein chain,7033
Norrin,SINGLE PROTEIN,Target is a single protein chain,7034
"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7035
"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7036
"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7037
L-lactate dehydrogenase A chain,SINGLE PROTEIN,Target is a single protein chain,7038
"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7039
"Dihydrolipoyl dehydrogenase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7040
"Malate dehydrogenase, cytoplasmic",SINGLE PROTEIN,Target is a single protein chain,7041
"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7042
"Isocitrate dehydrogenase [NADP], mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7043
"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7044
"2-oxoglutarate dehydrogenase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7045
Glyceraldehyde-3-phosphate dehydrogenase,SINGLE PROTEIN,Target is a single protein chain,7046
"Glutamate dehydrogenase 1, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7047
L-lactate dehydrogenase B chain,SINGLE PROTEIN,Target is a single protein chain,7048
"Malate dehydrogenase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7049
"Long-chain specific acyl-CoA dehydrogenase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7050
Catechol O-methyltransferase,SINGLE PROTEIN,Target is a single protein chain,7051
Aurora kinase B-A,SINGLE PROTEIN,Target is a single protein chain,7052
Toll-like receptor 5,SINGLE PROTEIN,Target is a single protein chain,7053
Trypanothione reductase,SINGLE PROTEIN,Target is a single protein chain,7054
Protein VAC14 homolog,SINGLE PROTEIN,Target is a single protein chain,7055
1-phosphatidylinositol 3-phosphate 5-kinase,SINGLE PROTEIN,Target is a single protein chain,7056
Glycogen synthase kinase-3 alpha,SINGLE PROTEIN,Target is a single protein chain,7057
STE20-like serine/threonine-protein kinase,SINGLE PROTEIN,Target is a single protein chain,7058
Platelet glycoprotein 4,SINGLE PROTEIN,Target is a single protein chain,7059
Advanced glycosylation end product-specific receptor,SINGLE PROTEIN,Target is a single protein chain,7060
Advanced glycosylation end product-specific receptor,SINGLE PROTEIN,Target is a single protein chain,7061
O-acyltransferase,SINGLE PROTEIN,Target is a single protein chain,7062
P2X purinoceptor 4,SINGLE PROTEIN,Target is a single protein chain,7063
Chemokine receptor,SINGLE PROTEIN,Target is a single protein chain,7064
Replicative DNA helicase,SINGLE PROTEIN,Target is a single protein chain,7065
"Thymidylate kinase, putative",SINGLE PROTEIN,Target is a single protein chain,7066
C-type lectin domain family 4 member K,SINGLE PROTEIN,Target is a single protein chain,7067
Macrophage mannose receptor 1,SINGLE PROTEIN,Target is a single protein chain,7068
C-type lectin domain family 4 member C,SINGLE PROTEIN,Target is a single protein chain,7069
C-type lectin domain family 6 member A,SINGLE PROTEIN,Target is a single protein chain,7070
Pulmonary surfactant-associated protein D,SINGLE PROTEIN,Target is a single protein chain,7071
C-type lectin domain family 4 member M,SINGLE PROTEIN,Target is a single protein chain,7072
Enoyl-[acyl-carrier-protein] reductase [NADPH],SINGLE PROTEIN,Target is a single protein chain,7073
"Glutaminase liver isoform, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7074
POSSIBLE LYSOPHOSPHOLIPASE,SINGLE PROTEIN,Target is a single protein chain,7075
Cutinase 1,SINGLE PROTEIN,Target is a single protein chain,7076
Uncharacterized protein,SINGLE PROTEIN,Target is a single protein chain,7077
Macrophage migration inhibitory factor homologue,SINGLE PROTEIN,Target is a single protein chain,7078
Histone-lysine N-methyltransferase EZH2,SINGLE PROTEIN,Target is a single protein chain,7079
Histone-lysine N-methyltransferase SETMAR,SINGLE PROTEIN,Target is a single protein chain,7080
Histone-lysine N-methyltransferase MLL4,SINGLE PROTEIN,Target is a single protein chain,7081
Histone-lysine N-methyltransferase MLL3,SINGLE PROTEIN,Target is a single protein chain,7082
Histone-lysine N-methyltransferase MLL2,SINGLE PROTEIN,Target is a single protein chain,7083
DNA (cytosine-5)-methyltransferase 3B,SINGLE PROTEIN,Target is a single protein chain,7084
Histone-lysine N-methyltransferase EZH1,SINGLE PROTEIN,Target is a single protein chain,7085
Polycomb protein EED,SINGLE PROTEIN,Target is a single protein chain,7086
GTPase KRas,SINGLE PROTEIN,Target is a single protein chain,7090
DnaJ homolog subfamily A member 1,SINGLE PROTEIN,Target is a single protein chain,7091
Arylsulfatase,SINGLE PROTEIN,Target is a single protein chain,7092
Arylsulfatase G,SINGLE PROTEIN,Target is a single protein chain,7093
Testis-expressed sequence 30 protein,SINGLE PROTEIN,Target is a single protein chain,7094
Calcium-independent phospholipase A2-gamma,SINGLE PROTEIN,Target is a single protein chain,7095
Monoacylglycerol lipase ABHD6,SINGLE PROTEIN,Target is a single protein chain,7096
Prolyl endopeptidase-like,SINGLE PROTEIN,Target is a single protein chain,7097
Neuropathy target esterase,SINGLE PROTEIN,Target is a single protein chain,7098
S-formylglutathione hydrolase,SINGLE PROTEIN,Target is a single protein chain,7099
Retinoid-inducible serine carboxypeptidase,SINGLE PROTEIN,Target is a single protein chain,7100
Abhydrolase domain-containing protein FAM108B1,SINGLE PROTEIN,Target is a single protein chain,7101
Lysophospholipase-like protein 1,SINGLE PROTEIN,Target is a single protein chain,7102
Alpha/beta hydrolase domain-containing protein 11,SINGLE PROTEIN,Target is a single protein chain,7103
"Acyl-coenzyme A thioesterase 2, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7104
Acyl-coenzyme A thioesterase 1,SINGLE PROTEIN,Target is a single protein chain,7105
Lysosomal thioesterase PPT2,SINGLE PROTEIN,Target is a single protein chain,7106
Protein phosphatase methylesterase 1,SINGLE PROTEIN,Target is a single protein chain,7107
"Aspartate aminotransferase, cytoplasmic",SINGLE PROTEIN,Target is a single protein chain,7108
Aminopeptidase N,SINGLE PROTEIN,Target is a single protein chain,7109
Dolichol-phosphate-mannose synthase,SINGLE PROTEIN,Target is a single protein chain,7110
Acylamino-acid-releasing enzyme,SINGLE PROTEIN,Target is a single protein chain,7111
Phosphoinositide 3-kinase regulatory subunit 4,SINGLE PROTEIN,Target is a single protein chain,7113
Cell division control protein 2 homolog,SINGLE PROTEIN,Target is a single protein chain,7114
Calcium-dependent protein kinase 1,SINGLE PROTEIN,Target is a single protein chain,7115
Signal transducer and transcription activator 6,SINGLE PROTEIN,Target is a single protein chain,7116
Interleukin-1 receptor type 1,SINGLE PROTEIN,Target is a single protein chain,7117
Probable linoleate 9S-lipoxygenase 5,SINGLE PROTEIN,Target is a single protein chain,7118
Neuraminidase,SINGLE PROTEIN,Target is a single protein chain,7119
Myosin-9,SINGLE PROTEIN,Target is a single protein chain,7120
Oxysterols receptor LXR-alpha,SINGLE PROTEIN,Target is a single protein chain,7121
"Thioredoxin, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,7122
Galectin-3,SINGLE PROTEIN,Target is a single protein chain,7123
Beta-galactoside-binding lectin,SINGLE PROTEIN,Target is a single protein chain,7124
Avidin,SINGLE PROTEIN,Target is a single protein chain,7125
V-type proton ATPase subunit C,SINGLE PROTEIN,Target is a single protein chain,7126
"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",SINGLE PROTEIN,Target is a single protein chain,7127
"Indoleamine 2,3-dioxygenase 2",SINGLE PROTEIN,Target is a single protein chain,7128
Serine/threonine-protein kinase TBK1,SINGLE PROTEIN,Target is a single protein chain,7129
Advanced glycosylation end product-specific receptor,SINGLE PROTEIN,Target is a single protein chain,7130
Pyruvate kinase,SINGLE PROTEIN,Target is a single protein chain,7131
"Carnitine O-palmitoyltransferase 1, muscle isoform",SINGLE PROTEIN,Target is a single protein chain,7134
Mitochondrial carnitine/acylcarnitine carrier protein,SINGLE PROTEIN,Target is a single protein chain,7135
Hypoxia up-regulated protein 1,SINGLE PROTEIN,Target is a single protein chain,7136
Heterogeneous nuclear ribonucleoproteins C1/C2,SINGLE PROTEIN,Target is a single protein chain,7137
Leucine-rich repeat-containing protein 59,SINGLE PROTEIN,Target is a single protein chain,7138
Vacuolar protein sorting-associated protein 35,SINGLE PROTEIN,Target is a single protein chain,7139
"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",SINGLE PROTEIN,Target is a single protein chain,7140
Potassium voltage-gated channel subfamily H member 2,SINGLE PROTEIN,Target is a single protein chain,7141
Catalase,SINGLE PROTEIN,Target is a single protein chain,7151
Beta-lactamase SHV-95,SINGLE PROTEIN,Target is a single protein chain,7155
Extended-spectrum beta-lactamase SHV-48,SINGLE PROTEIN,Target is a single protein chain,7156
Uracil phosphoribosyltransferase,SINGLE PROTEIN,Target is a single protein chain,7157
Acetylcholinesterase,SINGLE PROTEIN,Target is a single protein chain,7158
Pyrroline-5-carboxylate reductase,SINGLE PROTEIN,Target is a single protein chain,7159
Protoporphyrinogen IX oxidase,SINGLE PROTEIN,Target is a single protein chain,7160
Lanosterol 14-alpha demethylase,SINGLE PROTEIN,Target is a single protein chain,7161
AMP deaminase 1,SINGLE PROTEIN,Target is a single protein chain,7162
3-ketoacyl-CoA synthase 19,SINGLE PROTEIN,Target is a single protein chain,7163
3-ketoacyl-CoA synthase 18,SINGLE PROTEIN,Target is a single protein chain,7164
3-ketoacyl-CoA synthase 17,SINGLE PROTEIN,Target is a single protein chain,7165
3-ketoacyl-CoA synthase 5,SINGLE PROTEIN,Target is a single protein chain,7166
Probable 3-ketoacyl-CoA synthase 2,SINGLE PROTEIN,Target is a single protein chain,7167
3-ketoacyl-CoA synthase 1,SINGLE PROTEIN,Target is a single protein chain,7168
4-hydroxyphenylpyruvate dioxygenase,SINGLE PROTEIN,Target is a single protein chain,7169
4-hydroxy-3-methylbut-2-enyl diphosphate reductase,SINGLE PROTEIN,Target is a single protein chain,7170
1-aminocyclopropane-1-carboxylate synthase 5,SINGLE PROTEIN,Target is a single protein chain,7171
Acetylcholinesterase,SINGLE PROTEIN,Target is a single protein chain,7172
Acetylcholinesterase,SINGLE PROTEIN,Target is a single protein chain,7173
Superoxide dismutase [Cu-Zn],SINGLE PROTEIN,Target is a single protein chain,7174
Probable L-lysine-epsilon aminotransferase,SINGLE PROTEIN,Target is a single protein chain,7175
Endothelin B receptor,SINGLE PROTEIN,Target is a single protein chain,7176
DNA ligase,SINGLE PROTEIN,Target is a single protein chain,7177
Photosystem Q(B) protein,SINGLE PROTEIN,Target is a single protein chain,7178
"Zeta-carotene desaturase, chloroplastic/chromoplastic",SINGLE PROTEIN,Target is a single protein chain,7179
Trans-cinnamate 4-monooxygenase,SINGLE PROTEIN,Target is a single protein chain,7180
Trans-cinnamate 4-monooxygenase,SINGLE PROTEIN,Target is a single protein chain,7181
Trehalase,SINGLE PROTEIN,Target is a single protein chain,7183
Collagenase,SINGLE PROTEIN,Target is a single protein chain,7184
"Allene oxide synthase, chloroplastic",SINGLE PROTEIN,Target is a single protein chain,7185
CLC chloride channel protein,SINGLE PROTEIN,Target is a single protein chain,7186
C-terminal processing protease of the D1 protein,SINGLE PROTEIN,Target is a single protein chain,7187
Cytochrome P450 71B1,SINGLE PROTEIN,Target is a single protein chain,7188
Ecdysone receptor,SINGLE PROTEIN,Target is a single protein chain,7189
TyR1,SINGLE PROTEIN,Target is a single protein chain,7190
Collagen,SINGLE PROTEIN,Target is a single protein chain,7191
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, chloroplastic",SINGLE PROTEIN,Target is a single protein chain,7192
"4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, chloroplastic/chromoplastic",SINGLE PROTEIN,Target is a single protein chain,7193
"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, chloroplastic",SINGLE PROTEIN,Target is a single protein chain,7194
"1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplastic",SINGLE PROTEIN,Target is a single protein chain,7195
"1-deoxy-D-xylulose-5-phosphate synthase, chloroplastic",SINGLE PROTEIN,Target is a single protein chain,7196
Lycopene cyclase,SINGLE PROTEIN,Target is a single protein chain,7197
"Glutamine synthetase, chloroplastic",SINGLE PROTEIN,Target is a single protein chain,7198
Lactoperoxidase,SINGLE PROTEIN,Target is a single protein chain,7199
Dual specificity protein phosphatase 26,SINGLE PROTEIN,Target is a single protein chain,7200
DNA-3-methyladenine glycosylase 1,SINGLE PROTEIN,Target is a single protein chain,7201
Renilla-luciferin 2-monooxygenase,SINGLE PROTEIN,Target is a single protein chain,7202
