name,target type,desc,component id
N-arachidonyl glycine receptor,SINGLE PROTEIN,Target is a single protein chain,8157
Proline iminopeptidase,SINGLE PROTEIN,Target is a single protein chain,8158
Microtubule-associated protein 2,SINGLE PROTEIN,Target is a single protein chain,8159
Thioredoxin reductase,SINGLE PROTEIN,Target is a single protein chain,8160
G protein-coupled receptor GPR35,SINGLE PROTEIN,Target is a single protein chain,8161
G-protein coupled receptor 35,SINGLE PROTEIN,Target is a single protein chain,8162
Urea transporter 1,SINGLE PROTEIN,Target is a single protein chain,8163
Glycosyltransferase WbpZ,SINGLE PROTEIN,Target is a single protein chain,8164
FimH,SINGLE PROTEIN,Target is a single protein chain,8165
Envelope glycoprotein gp160,SINGLE PROTEIN,Target is a single protein chain,8166
Genome polyprotein,SINGLE PROTEIN,Target is a single protein chain,8167
Dual specificity protein phosphatase 23,SINGLE PROTEIN,Target is a single protein chain,8168
Dual specificity protein phosphatase 15,SINGLE PROTEIN,Target is a single protein chain,8169
Receptor-type tyrosine-protein phosphatase S,SINGLE PROTEIN,Target is a single protein chain,8170
Tyrosine-protein phosphatase non-receptor type 3,SINGLE PROTEIN,Target is a single protein chain,8171
RocR,SINGLE PROTEIN,Target is a single protein chain,8172
Dual specificity protein phosphatase 10,SINGLE PROTEIN,Target is a single protein chain,8173
Mothers against decapentaplegic homolog 2,SINGLE PROTEIN,Target is a single protein chain,8174
N-acylneuraminate-9-phosphatase,SINGLE PROTEIN,Target is a single protein chain,8175
H(+)/Cl(-) exchange transporter 3,SINGLE PROTEIN,Target is a single protein chain,8176
Tubulin polyglutamylase TTLL7,SINGLE PROTEIN,Target is a single protein chain,8177
Sphingosine kinase 1,SINGLE PROTEIN,Target is a single protein chain,8178
Transcription factor ETV6,SINGLE PROTEIN,Target is a single protein chain,8179
P2X purinoceptor 3,SINGLE PROTEIN,Target is a single protein chain,8181
Carbonic anhydrase,SINGLE PROTEIN,Target is a single protein chain,8182
Myoglobin,SINGLE PROTEIN,Target is a single protein chain,8183
Major prion protein,SINGLE PROTEIN,Target is a single protein chain,8184
"Alkaline phosphatase, tissue-nonspecific isozyme",SINGLE PROTEIN,Target is a single protein chain,8185
G protein-activated inward rectifier potassium channel 2,SINGLE PROTEIN,Target is a single protein chain,8186
Cytochrome P450 2W1,SINGLE PROTEIN,Target is a single protein chain,8188
Probable ubiquitin carboxyl-terminal hydrolase FAF-X,SINGLE PROTEIN,Target is a single protein chain,8190
Ubiquitin carboxyl-terminal hydrolase 4,SINGLE PROTEIN,Target is a single protein chain,8191
"Citrate synthase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,8192
Uncharacterized protein,SINGLE PROTEIN,Target is a single protein chain,8193
Oxysterols receptor LXR-beta,SINGLE PROTEIN,Target is a single protein chain,8195
Short transient receptor potential channel 6,SINGLE PROTEIN,Target is a single protein chain,8196
Short transient receptor potential channel 3,SINGLE PROTEIN,Target is a single protein chain,8197
Cell division protein FtsZ,SINGLE PROTEIN,Target is a single protein chain,8198
Tumor necrosis factor receptor superfamily member 6,SINGLE PROTEIN,Target is a single protein chain,8199
Microtubule-associated serine/threonine-protein kinase 4,SINGLE PROTEIN,Target is a single protein chain,8200
Microtubule-associated serine/threonine-protein kinase 3,SINGLE PROTEIN,Target is a single protein chain,8201
Serine/threonine-protein kinase Nek8,SINGLE PROTEIN,Target is a single protein chain,8202
"Acylglycerol kinase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,8203
Transcriptional regulator MvfR,SINGLE PROTEIN,Target is a single protein chain,8205
Tubulin beta-6 chain,SINGLE PROTEIN,Target is a single protein chain,8206
Lysine-specific demethylase 5A,SINGLE PROTEIN,Target is a single protein chain,8209
Peptidyl-prolyl cis-trans isomerase C,SINGLE PROTEIN,Target is a single protein chain,8210
Actin,SINGLE PROTEIN,Target is a single protein chain,8212
PHD finger protein 23,SINGLE PROTEIN,Target is a single protein chain,8213
Tumor suppressor p53-binding protein 1,SINGLE PROTEIN,Target is a single protein chain,8214
E3 ubiquitin-protein ligase UHRF1,SINGLE PROTEIN,Target is a single protein chain,8215
3-oxoacyl-(Acyl-carrier protein) reductase,SINGLE PROTEIN,Target is a single protein chain,8216
Potassium voltage-gated channel subfamily A member 1,SINGLE PROTEIN,Target is a single protein chain,8217
Proteinase-activated receptor 2,SINGLE PROTEIN,Target is a single protein chain,8218
Signal peptidase IB,SINGLE PROTEIN,Target is a single protein chain,8219
Poly [ADP-ribose] polymerase 10,SINGLE PROTEIN,Target is a single protein chain,8220
Poly [ADP-ribose] polymerase 12,SINGLE PROTEIN,Target is a single protein chain,8221
Tyrosine-protein phosphatase non-receptor type 5,SINGLE PROTEIN,Target is a single protein chain,8222
Mitogen-activated protein kinase kinase kinase 11,SINGLE PROTEIN,Target is a single protein chain,8223
Orexin receptor type 2,SINGLE PROTEIN,Target is a single protein chain,8224
Orexin receptor type 1,SINGLE PROTEIN,Target is a single protein chain,8225
Huntingtin,SINGLE PROTEIN,Target is a single protein chain,8226
2-acylglycerol O-acyltransferase 2,SINGLE PROTEIN,Target is a single protein chain,8227
Type-2 restriction enzyme XhoI,SINGLE PROTEIN,Target is a single protein chain,8228
Thymidylate synthase,SINGLE PROTEIN,Target is a single protein chain,8246
DNA gyrase subunit B,SINGLE PROTEIN,Target is a single protein chain,8247
Calcium-activated potassium channel slo-1,SINGLE PROTEIN,Target is a single protein chain,8248
Alpha-lytic protease,SINGLE PROTEIN,Target is a single protein chain,8249
Potassium voltage-gated channel subfamily H member 2,SINGLE PROTEIN,Target is a single protein chain,8250
Probable G-protein coupled receptor 151,SINGLE PROTEIN,Target is a single protein chain,8251
Probable G-protein coupled receptor 132,SINGLE PROTEIN,Target is a single protein chain,8252
Bromodomain-containing protein 4,SINGLE PROTEIN,Target is a single protein chain,8253
Transcription activator BRG1,SINGLE PROTEIN,Target is a single protein chain,8254
Nucleosome-remodeling factor subunit BPTF,SINGLE PROTEIN,Target is a single protein chain,8255
Bromodomain-containing protein 7,SINGLE PROTEIN,Target is a single protein chain,8256
Kappa-type opioid receptor,SINGLE PROTEIN,Target is a single protein chain,8257
Delta-type opioid receptor,SINGLE PROTEIN,Target is a single protein chain,8258
Poly [ADP-ribose] polymerase 8,SINGLE PROTEIN,Target is a single protein chain,8259
"GMP-stimulated 3',5'-cyclic nucleotide phosphodiesterase",SINGLE PROTEIN,Target is a single protein chain,8260
Multidrug and toxin extrusion protein 1,SINGLE PROTEIN,Target is a single protein chain,8261
G-protein coupled receptor 39,SINGLE PROTEIN,Target is a single protein chain,8263
Protein Gpr39,SINGLE PROTEIN,Target is a single protein chain,8264
Nuclear receptor ROR-beta,SINGLE PROTEIN,Target is a single protein chain,8265
NAD(P)H dehydrogenase [quinone] 1,SINGLE PROTEIN,Target is a single protein chain,8266
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",SINGLE PROTEIN,Target is a single protein chain,8267
Fe(3+)-pyochelin receptor,SINGLE PROTEIN,Target is a single protein chain,8268
Delta carbonic anhydrase,SINGLE PROTEIN,Target is a single protein chain,8269
Proline racemase,SINGLE PROTEIN,Target is a single protein chain,8270
Serine racemase,SINGLE PROTEIN,Target is a single protein chain,8271
Natriuretic peptides A,SINGLE PROTEIN,Target is a single protein chain,8272
Ezrin,SINGLE PROTEIN,Target is a single protein chain,8273
BirA bifunctional protein,SINGLE PROTEIN,Target is a single protein chain,8274
G-protein coupled receptor 119,SINGLE PROTEIN,Target is a single protein chain,8275
Dihydroorotase,SINGLE PROTEIN,Target is a single protein chain,8276
Acetyl-CoA carboxylase 2,SINGLE PROTEIN,Target is a single protein chain,8277
Transient receptor potential cation channel subfamily M member 8,SINGLE PROTEIN,Target is a single protein chain,8278
Platelet-derived growth factor subunit B,SINGLE PROTEIN,Target is a single protein chain,8279
Clathrin heavy chain 1,SINGLE PROTEIN,Target is a single protein chain,8280
Arginase,SINGLE PROTEIN,Target is a single protein chain,8281
Amiloride-sensitive amine oxidase [copper-containing],SINGLE PROTEIN,Target is a single protein chain,8282
Transcription intermediary factor 1-alpha,SINGLE PROTEIN,Target is a single protein chain,8284
Cat eye syndrome critical region protein 2,SINGLE PROTEIN,Target is a single protein chain,8285
Bromodomain-containing protein 9,SINGLE PROTEIN,Target is a single protein chain,8286
Transcription initiation factor TFIID subunit 1-like,SINGLE PROTEIN,Target is a single protein chain,8287
Bromodomain adjacent to zinc finger domain protein 2A,SINGLE PROTEIN,Target is a single protein chain,8288
Nuclear body protein SP140,SINGLE PROTEIN,Target is a single protein chain,8289
Bromodomain and PHD finger-containing protein 3,SINGLE PROTEIN,Target is a single protein chain,8290
Histone-lysine N-methyltransferase NSD2,SINGLE PROTEIN,Target is a single protein chain,8291
Histone-lysine N-methyltransferase NSD3,SINGLE PROTEIN,Target is a single protein chain,8292
Histone-lysine N-methyltransferase SETD2,SINGLE PROTEIN,Target is a single protein chain,8293
Protein arginine N-methyltransferase 8,SINGLE PROTEIN,Target is a single protein chain,8294
DNA (cytosine-5)-methyltransferase 3A,SINGLE PROTEIN,Target is a single protein chain,8298
Aldose reductase,SINGLE PROTEIN,Target is a single protein chain,8299
Telomerase reverse transcriptase,SINGLE PROTEIN,Target is a single protein chain,8300
Serine/threonine-protein kinase Nek10,SINGLE PROTEIN,Target is a single protein chain,8301
GTP-binding protein Rheb,SINGLE PROTEIN,Target is a single protein chain,8302
"3-hydroxyanthranilate 3,4-dioxygenase",SINGLE PROTEIN,Target is a single protein chain,8303
"3-hydroxyanthranilate 3,4-dioxygenase",SINGLE PROTEIN,Target is a single protein chain,8304
"6-phospho-1-fructokinase, putative",SINGLE PROTEIN,Target is a single protein chain,8305
Von Hippel-Lindau disease tumor suppressor,SINGLE PROTEIN,Target is a single protein chain,8306
"Alkaline phosphatase, placental-like",SINGLE PROTEIN,Target is a single protein chain,8308
Protein-lysine 6-oxidase,SINGLE PROTEIN,Target is a single protein chain,8309
Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,SINGLE PROTEIN,Target is a single protein chain,8310
"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase",SINGLE PROTEIN,Target is a single protein chain,8311
Proteasome subunit beta type-2,SINGLE PROTEIN,Target is a single protein chain,8312
Phosphatidylcholine:ceramide cholinephosphotransferase 2,SINGLE PROTEIN,Target is a single protein chain,8313
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,SINGLE PROTEIN,Target is a single protein chain,8314
D-alanyl-D-alanine carboxypeptidase DacA,SINGLE PROTEIN,Target is a single protein chain,8315
Penicillin-binding protein 4,SINGLE PROTEIN,Target is a single protein chain,8316
Penicillin-binding protein 3,SINGLE PROTEIN,Target is a single protein chain,8317
Retinal dehydrogenase 2,SINGLE PROTEIN,Target is a single protein chain,8318
Choline/ethanolamine kinase,SINGLE PROTEIN,Target is a single protein chain,8319
Regulatory protein RhlR,SINGLE PROTEIN,Target is a single protein chain,8320
Glucokinase,SINGLE PROTEIN,Target is a single protein chain,8321
Endoglycoceramidase II,SINGLE PROTEIN,Target is a single protein chain,8322
Growth/differentiation factor 15,SINGLE PROTEIN,Target is a single protein chain,8323
Regulatory-associated protein of mTOR,SINGLE PROTEIN,Target is a single protein chain,8324
"DNA-directed RNA polymerase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,8325
Tartrate-resistant acid phosphatase type 5,SINGLE PROTEIN,Target is a single protein chain,8326
Seed linoleate 9S-lipoxygenase,SINGLE PROTEIN,Target is a single protein chain,8327
Protein HEXIM1,SINGLE PROTEIN,Target is a single protein chain,8328
"Presequence protease, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,8329
Beta-3 adrenergic receptor,SINGLE PROTEIN,Target is a single protein chain,8330
Glucokinase regulatory protein,SINGLE PROTEIN,Target is a single protein chain,8331
Interleukin-6 receptor subunit beta,SINGLE PROTEIN,Target is a single protein chain,8332
DNA polymerase lambda,SINGLE PROTEIN,Target is a single protein chain,8335
DNA polymerase delta catalytic subunit,SINGLE PROTEIN,Target is a single protein chain,8336
Menin,SINGLE PROTEIN,Target is a single protein chain,8337
Peregrin,SINGLE PROTEIN,Target is a single protein chain,8340
Inorganic pyrophosphatase,SINGLE PROTEIN,Target is a single protein chain,8356
Carboxylesterase 1D,SINGLE PROTEIN,Target is a single protein chain,8357
Platelet-derived growth factor subunit A,SINGLE PROTEIN,Target is a single protein chain,8358
L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,SINGLE PROTEIN,Target is a single protein chain,8359
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",SINGLE PROTEIN,Target is a single protein chain,8477
Putative N-acetylglucosamine-6-phosphate deacetylase,SINGLE PROTEIN,Target is a single protein chain,8478
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",SINGLE PROTEIN,Target is a single protein chain,8479
Dihydroneopterin aldolase,SINGLE PROTEIN,Target is a single protein chain,8480
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,SINGLE PROTEIN,Target is a single protein chain,8481
Beta-glucuronidase,SINGLE PROTEIN,Target is a single protein chain,8482
1-deoxy-D-xylulose-5-phosphate synthase,SINGLE PROTEIN,Target is a single protein chain,8483
Microtubule-associated protein 1B,SINGLE PROTEIN,Target is a single protein chain,8484
Microtubule-associated protein 1B,SINGLE PROTEIN,Target is a single protein chain,8485
Aac(6')-Ii protein,SINGLE PROTEIN,Target is a single protein chain,8491
Transcription initiation factor TFIID subunit 1,SINGLE PROTEIN,Target is a single protein chain,8492
C-C motif chemokine 7,SINGLE PROTEIN,Target is a single protein chain,8493
Lymphoid enhancer-binding factor 1,SINGLE PROTEIN,Target is a single protein chain,8494
Transforming growth factor beta-2,SINGLE PROTEIN,Target is a single protein chain,8495
Insulin-like growth factor I,SINGLE PROTEIN,Target is a single protein chain,8496
Angiopoietin-1,SINGLE PROTEIN,Target is a single protein chain,8497
Protein jagged-1,SINGLE PROTEIN,Target is a single protein chain,8498
C-C chemokine receptor type 5,SINGLE PROTEIN,Target is a single protein chain,8499
Glucose-6-phosphate translocase,SINGLE PROTEIN,Target is a single protein chain,8500
Vitamin D3 receptor A,SINGLE PROTEIN,Target is a single protein chain,8501
Serine palmitoyltransferase,SINGLE PROTEIN,Target is a single protein chain,8502
SH2 domain-containing protein 2A,SINGLE PROTEIN,Target is a single protein chain,8503
Rhombotin-2,SINGLE PROTEIN,Target is a single protein chain,8504
Nuclear receptor ROR-alpha,SINGLE PROTEIN,Target is a single protein chain,8505
NAD-dependent protein deacetylase,SINGLE PROTEIN,Target is a single protein chain,8506
Acetylcholinesterase,SINGLE PROTEIN,Target is a single protein chain,8507
Indolethylamine N-methyltransferase,SINGLE PROTEIN,Target is a single protein chain,8508
"Thymidine kinase, cytosolic",SINGLE PROTEIN,Target is a single protein chain,8509
Neuraminidase,SINGLE PROTEIN,Target is a single protein chain,8510
Gonadotropin-releasing hormone receptor,SINGLE PROTEIN,Target is a single protein chain,8511
Insulin-degrading enzyme,SINGLE PROTEIN,Target is a single protein chain,8512
Nucleoprotein,SINGLE PROTEIN,Target is a single protein chain,8513
Ubiquitin carboxyl-terminal hydrolase 20,SINGLE PROTEIN,Target is a single protein chain,8514
Replicase polyprotein 1a,SINGLE PROTEIN,Target is a single protein chain,8515
Chromobox protein homolog 8,SINGLE PROTEIN,Target is a single protein chain,8516
E3 SUMO-protein ligase CBX4,SINGLE PROTEIN,Target is a single protein chain,8517
