name,target type,desc,component id
Muscarinic acetylcholine receptors; M2 & M3,SELECTIVITY GROUP,364,364
Muscarinic acetylcholine receptors; M2 & M3,SELECTIVITY GROUP,69,69
Glycogen synthase kinase-3,PROTEIN FAMILY,1180,1180
Glycogen synthase kinase-3,PROTEIN FAMILY,3114,3114
Platelet-derived growth factor receptor,PROTEIN COMPLEX,227,227
Platelet-derived growth factor receptor,PROTEIN COMPLEX,338,338
GABA-A receptor; alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,4850,4850
GABA-A receptor; alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,153,153
GABA-A receptor; alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,79,79
Casein kinase II,PROTEIN COMPLEX GROUP,1946,1946
Casein kinase II,PROTEIN COMPLEX GROUP,2389,2389
Casein kinase II,PROTEIN COMPLEX GROUP,699,699
Opioid receptor,PROTEIN FAMILY,1786,1786
Opioid receptor,PROTEIN FAMILY,1188,1188
Opioid receptor,PROTEIN FAMILY,2646,2646
Opioid receptor,PROTEIN FAMILY,1544,1544
Tryptase,PROTEIN FAMILY,3268,3268
Tryptase,PROTEIN FAMILY,951,951
Tryptase,PROTEIN FAMILY,743,743
Coagulation factor VII/tissue factor,PROTEIN COMPLEX,2311,2311
Coagulation factor VII/tissue factor,PROTEIN COMPLEX,2400,2400
Adenosine receptors; A1 & A3,SELECTIVITY GROUP,159,159
Adenosine receptors; A1 & A3,SELECTIVITY GROUP,275,275
Monoamine oxidase,PROTEIN FAMILY,1323,1323
Monoamine oxidase,PROTEIN FAMILY,1680,1680
Protein farnesyltransferase,PROTEIN COMPLEX,2749,2749
Protein farnesyltransferase,PROTEIN COMPLEX,3206,3206
"Sulfonylurea receptor 2, Kir6.2",PROTEIN COMPLEX,294,294
"Sulfonylurea receptor 2, Kir6.2",PROTEIN COMPLEX,200,200
Potassium-transporting ATPase,PROTEIN COMPLEX,3087,3087
Potassium-transporting ATPase,PROTEIN COMPLEX,1430,1430
Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,133,133
Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,309,309
Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,308,308
Monoamine transporters; serotonin & dopamine,SELECTIVITY GROUP,346,346
Monoamine transporters; serotonin & dopamine,SELECTIVITY GROUP,226,226
"Troponin, cardiac muscle",PROTEIN COMPLEX,5221,5221
"Troponin, cardiac muscle",PROTEIN COMPLEX,5332,5332
"Troponin, cardiac muscle",PROTEIN COMPLEX,406,406
Adrenergic receptor alpha,PROTEIN FAMILY,263,263
Adrenergic receptor alpha,PROTEIN FAMILY,233,233
Adrenergic receptor alpha,PROTEIN FAMILY,146,146
Adrenergic receptor alpha,PROTEIN FAMILY,258,258
Adrenergic receptor alpha,PROTEIN FAMILY,180,180
Adrenergic receptor alpha,PROTEIN FAMILY,230,230
Trypsin,PROTEIN FAMILY,95,95
Trypsin,PROTEIN FAMILY,1484,1484
Trypsin,PROTEIN FAMILY,2868,2868
Monoamine oxidase,PROTEIN FAMILY,377,377
Monoamine oxidase,PROTEIN FAMILY,274,274
Adenosine receptors; A2a & A3,SELECTIVITY GROUP,326,326
Adenosine receptors; A2a & A3,SELECTIVITY GROUP,275,275
Ribonucleoside-diphosphate reductase RR1,PROTEIN COMPLEX GROUP,210,210
Ribonucleoside-diphosphate reductase RR1,PROTEIN COMPLEX GROUP,278,278
Ribonucleoside-diphosphate reductase RR1,PROTEIN COMPLEX GROUP,128,128
Collagenase,PROTEIN FAMILY,2453,2453
Collagenase,PROTEIN FAMILY,2905,2905
Collagenase,PROTEIN FAMILY,3290,3290
Collagenase,PROTEIN FAMILY,2356,2356
Collagenase,PROTEIN FAMILY,2904,2904
Fibroblast growth factor receptor,PROTEIN FAMILY,1966,1966
Fibroblast growth factor receptor,PROTEIN FAMILY,2292,2292
Fibroblast growth factor receptor,PROTEIN FAMILY,1078,1078
Fibroblast growth factor receptor,PROTEIN FAMILY,2461,2461
Adenosine receptors; A1 & A2a,SELECTIVITY GROUP,963,963
Adenosine receptors; A1 & A2a,SELECTIVITY GROUP,955,955
Muscarinic acetylcholine receptors; M1 & M2,SELECTIVITY GROUP,170,170
Muscarinic acetylcholine receptors; M1 & M2,SELECTIVITY GROUP,364,364
Phosphodiesterases; PDE5 & PDE6,SELECTIVITY GROUP,124,124
Phosphodiesterases; PDE5 & PDE6,SELECTIVITY GROUP,682,682
Phosphodiesterases; PDE5 & PDE6,SELECTIVITY GROUP,2178,2178
Phosphodiesterases; PDE5 & PDE6,SELECTIVITY GROUP,1975,1975
Phosphodiesterases; PDE5 & PDE6,SELECTIVITY GROUP,755,755
Phosphodiesterases; PDE5 & PDE6,SELECTIVITY GROUP,2199,2199
Phosphodiesterases; PDE5 & PDE6,SELECTIVITY GROUP,2296,2296
Vasopressin V1 receptor,PROTEIN FAMILY,1198,1198
Vasopressin V1 receptor,PROTEIN FAMILY,995,995
Integrin alpha-5/beta-1,PROTEIN COMPLEX,2274,2274
Integrin alpha-5/beta-1,PROTEIN COMPLEX,6,6
Vascular endothelial growth factor receptor,PROTEIN FAMILY,359,359
Vascular endothelial growth factor receptor,PROTEIN FAMILY,181,181
Vascular endothelial growth factor receptor,PROTEIN FAMILY,279,279
Potassium-transporting ATPase,PROTEIN COMPLEX,2240,2240
Potassium-transporting ATPase,PROTEIN COMPLEX,877,877
Voltage-gated L-type calcium channel,PROTEIN FAMILY,2457,2457
Voltage-gated L-type calcium channel,PROTEIN FAMILY,261,261
Voltage-gated L-type calcium channel,PROTEIN FAMILY,2123,2123
Voltage-gated L-type calcium channel,PROTEIN FAMILY,3882,3882
Serotonin 1 receptors; 5-HT1B & 5-HT1D,SELECTIVITY GROUP,212,212
Serotonin 1 receptors; 5-HT1B & 5-HT1D,SELECTIVITY GROUP,307,307
"Hepatitis C virus serine protease, NS3/NS4A",PROTEIN COMPLEX,3209,3209
"Hepatitis C virus serine protease, NS3/NS4A",PROTEIN COMPLEX,706,706
Exodeoxyribonuclease V,PROTEIN COMPLEX,5211,5211
Exodeoxyribonuclease V,PROTEIN COMPLEX,5213,5213
Exodeoxyribonuclease V,PROTEIN COMPLEX,5214,5214
Cholinesterases; ACHE & BCHE,SELECTIVITY GROUP,357,357
Cholinesterases; ACHE & BCHE,SELECTIVITY GROUP,228,228
Adenosine receptors; A2b & A3,SELECTIVITY GROUP,275,275
Adenosine receptors; A2b & A3,SELECTIVITY GROUP,184,184
Dopamine receptors; D2 & D4,SELECTIVITY GROUP,129,129
Dopamine receptors; D2 & D4,SELECTIVITY GROUP,174,174
Cyclin-dependent kinase 4/cyclin D,PROTEIN COMPLEX,1930,1930
Cyclin-dependent kinase 4/cyclin D,PROTEIN COMPLEX,17,17
Cyclin-dependent kinase 4/cyclin D,PROTEIN COMPLEX,34,34
Cyclin-dependent kinase 4/cyclin D,PROTEIN COMPLEX,763,763
Histone deacetylase,PROTEIN FAMILY,3023,3023
Histone deacetylase,PROTEIN FAMILY,1203,1203
Histone deacetylase,PROTEIN FAMILY,964,964
Histone deacetylase,PROTEIN FAMILY,1428,1428
Histone deacetylase,PROTEIN FAMILY,1244,1244
Histone deacetylase,PROTEIN FAMILY,1245,1245
Histone deacetylase,PROTEIN FAMILY,2344,2344
"Glutamate receptor ionotropic, AMPA",PROTEIN COMPLEX GROUP,1933,1933
"Glutamate receptor ionotropic, AMPA",PROTEIN COMPLEX GROUP,1528,1528
"Glutamate receptor ionotropic, AMPA",PROTEIN COMPLEX GROUP,1941,1941
"Glutamate receptor ionotropic, AMPA",PROTEIN COMPLEX GROUP,1823,1823
Bcr/Abl fusion protein,CHIMERIC PROTEIN,173,173
Bcr/Abl fusion protein,CHIMERIC PROTEIN,3450,3450
"Phosphatidylinositol 4-kinase, PI4K",PROTEIN FAMILY,1589,1589
"Phosphatidylinositol 4-kinase, PI4K",PROTEIN FAMILY,1542,1542
"Phosphatidylinositol 4-kinase, PI4K",PROTEIN FAMILY,592,592
"Phosphatidylinositol 4-kinase, PI4K",PROTEIN FAMILY,1982,1982
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,1372,1372
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,1902,1902
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,1268,1268
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,2181,2181
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,2241,2241
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,1934,1934
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,930,930
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,966,966
"Protein kinase C, PKC; classical/novel",PROTEIN FAMILY,1326,1326
Nitric oxide sythases; iNOS & nNOS,SELECTIVITY GROUP,2798,2798
Nitric oxide sythases; iNOS & nNOS,SELECTIVITY GROUP,1888,1888
Vasopressin receptor,PROTEIN FAMILY,1198,1198
Vasopressin receptor,PROTEIN FAMILY,2083,2083
Vasopressin receptor,PROTEIN FAMILY,995,995
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2",PROTEIN COMPLEX,1948,1948
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2",PROTEIN COMPLEX,1397,1397
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2",PROTEIN COMPLEX,97,97
Serotonin 2 receptors; 5-HT2a & 5-HT2c,SELECTIVITY GROUP,309,309
Serotonin 2 receptors; 5-HT2a & 5-HT2c,SELECTIVITY GROUP,308,308
Pyruvate dehydrogenase kinase,PROTEIN FAMILY,756,756
Pyruvate dehydrogenase kinase,PROTEIN FAMILY,1402,1402
Pyruvate dehydrogenase kinase,PROTEIN FAMILY,2048,2048
Pyruvate dehydrogenase kinase,PROTEIN FAMILY,1920,1920
Steroid 5-alpha-reductase,PROTEIN FAMILY,1744,1744
Steroid 5-alpha-reductase,PROTEIN FAMILY,4975,4975
Pyruvate dehydrogenase kinase,PROTEIN FAMILY,3082,3082
Pyruvate dehydrogenase kinase,PROTEIN FAMILY,2460,2460
Pyruvate dehydrogenase kinase,PROTEIN FAMILY,2179,2179
Pyruvate dehydrogenase kinase,PROTEIN FAMILY,2213,2213
Glutamate NMDA receptor; Grin1/Grin2b,PROTEIN COMPLEX,53,53
Glutamate NMDA receptor; Grin1/Grin2b,PROTEIN COMPLEX,44,44
"c-Jun N-terminal kinase, JNK",PROTEIN FAMILY,617,617
"c-Jun N-terminal kinase, JNK",PROTEIN FAMILY,973,973
"c-Jun N-terminal kinase, JNK",PROTEIN FAMILY,2498,2498
Alcohol dehydrogenase,PROTEIN FAMILY,2434,2434
Alcohol dehydrogenase,PROTEIN FAMILY,1606,1606
Alcohol dehydrogenase,PROTEIN FAMILY,293,293
Alcohol dehydrogenase,PROTEIN FAMILY,1605,1605
Alcohol dehydrogenase,PROTEIN FAMILY,1321,1321
Alcohol dehydrogenase,PROTEIN FAMILY,3081,3081
Alcohol dehydrogenase,PROTEIN FAMILY,2185,2185
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,1826,1826
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,61,61
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,1825,1825
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,1824,1824
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,44,44
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,2069,2069
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,62,62
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,54,54
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,65,65
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,52,52
Glutamate receptors; NMDA/AMPA,PROTEIN COMPLEX GROUP,53,53
Glutamate receptor ionotropic AMPA,PROTEIN COMPLEX GROUP,1914,1914
Glutamate receptor ionotropic AMPA,PROTEIN COMPLEX GROUP,2335,2335
Glutamate receptor ionotropic AMPA,PROTEIN COMPLEX GROUP,1514,1514
Glutamate receptor ionotropic AMPA,PROTEIN COMPLEX GROUP,4996,4996
Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,1335,1335
Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,3673,3673
Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,919,919
Monoamine transporters; Norepinephrine & serotonin,SELECTIVITY GROUP,1165,1165
Monoamine transporters; Norepinephrine & serotonin,SELECTIVITY GROUP,2355,2355
Small conductance calcium-activated potassium channel,PROTEIN FAMILY,2098,2098
Small conductance calcium-activated potassium channel,PROTEIN FAMILY,2059,2059
Small conductance calcium-activated potassium channel,PROTEIN FAMILY,886,886
Cyclooxygenase,PROTEIN FAMILY,1651,1651
Cyclooxygenase,PROTEIN FAMILY,1190,1190
Integrin alpha-V/beta-5,PROTEIN COMPLEX,8,8
Integrin alpha-V/beta-5,PROTEIN COMPLEX,935,935
Adrenergic receptors; alpha-1 A & B,SELECTIVITY GROUP,146,146
Adrenergic receptors; alpha-1 A & B,SELECTIVITY GROUP,258,258
Phosphoglycerate kinase,PROTEIN FAMILY,1566,1566
Phosphoglycerate kinase,PROTEIN FAMILY,1216,1216
"Endothelin receptor, ET-A/ET-B",PROTEIN FAMILY,76,76
"Endothelin receptor, ET-A/ET-B",PROTEIN FAMILY,234,234
Adenosine receptors; A1 & A2,SELECTIVITY GROUP,326,326
Adenosine receptors; A1 & A2,SELECTIVITY GROUP,159,159
Adenosine receptors; A1 & A2,SELECTIVITY GROUP,184,184
Glutamate NMDA receptor; Grin1/Grin2a,PROTEIN COMPLEX,52,52
Glutamate NMDA receptor; Grin1/Grin2a,PROTEIN COMPLEX,44,44
Adenosine receptors; A1 & A3,SELECTIVITY GROUP,955,955
Adenosine receptors; A1 & A3,SELECTIVITY GROUP,1682,1682
"Sodium channel alpha subunits; brain (Types I, II, III)",PROTEIN FAMILY,3467,3467
"Sodium channel alpha subunits; brain (Types I, II, III)",PROTEIN FAMILY,2506,2506
"Sodium channel alpha subunits; brain (Types I, II, III)",PROTEIN FAMILY,150,150
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,38,38
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,50,50
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,49,49
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,27,27
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,32,32
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,31,31
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,28,28
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,64,64
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,2869,2869
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,41,41
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,29,29
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,24,24
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,39,39
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,48,48
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,1,1
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,63,63
Benzodiazepine receptors; peripheral & central,SELECTIVITY GROUP,30,30
Vanilloid receptor,PROTEIN FAMILY,1193,1193
Vanilloid receptor,PROTEIN FAMILY,3408,3408
Vanilloid receptor,PROTEIN FAMILY,1108,1108
GABA transporter,PROTEIN FAMILY,3506,3506
GABA transporter,PROTEIN FAMILY,3738,3738
GABA transporter,PROTEIN FAMILY,2547,2547
GABA transporter,PROTEIN FAMILY,2014,2014
Serotonin (5-HT) receptor,PROTEIN FAMILY,1748,1748
Serotonin (5-HT) receptor,PROTEIN FAMILY,1693,1693
Serotonin (5-HT) receptor,PROTEIN FAMILY,99,99
Serotonin (5-HT) receptor,PROTEIN FAMILY,2215,2215
Serotonin (5-HT) receptor,PROTEIN FAMILY,214,214
Serotonin (5-HT) receptor,PROTEIN FAMILY,3112,3112
Serotonin (5-HT) receptor,PROTEIN FAMILY,212,212
Serotonin (5-HT) receptor,PROTEIN FAMILY,133,133
Serotonin (5-HT) receptor,PROTEIN FAMILY,309,309
Serotonin (5-HT) receptor,PROTEIN FAMILY,523,523
Serotonin (5-HT) receptor,PROTEIN FAMILY,307,307
Serotonin (5-HT) receptor,PROTEIN FAMILY,266,266
Serotonin (5-HT) receptor,PROTEIN FAMILY,308,308
Serotonin (5-HT) receptor,PROTEIN FAMILY,191,191
Serotonin (5-HT) receptor,PROTEIN FAMILY,1480,1480
Serotonin (5-HT) receptor,PROTEIN FAMILY,2991,2991
Serotonin (5-HT) receptor,PROTEIN FAMILY,2130,2130
Dopamine receptor,PROTEIN FAMILY,397,397
Dopamine receptor,PROTEIN FAMILY,174,174
Dopamine receptor,PROTEIN FAMILY,156,156
Dopamine receptor,PROTEIN FAMILY,129,129
Dopamine receptor,PROTEIN FAMILY,149,149
Carbonic anhydrases; II & IX,SELECTIVITY GROUP,1913,1913
Carbonic anhydrases; II & IX,SELECTIVITY GROUP,94,94
"AMP-activated protein kinase, AMPK",PROTEIN COMPLEX GROUP,735,735
"AMP-activated protein kinase, AMPK",PROTEIN COMPLEX GROUP,2164,2164
"AMP-activated protein kinase, AMPK",PROTEIN COMPLEX GROUP,458,458
"AMP-activated protein kinase, AMPK",PROTEIN COMPLEX GROUP,2364,2364
"AMP-activated protein kinase, AMPK",PROTEIN COMPLEX GROUP,459,459
"AMP-activated protein kinase, AMPK",PROTEIN COMPLEX GROUP,794,794
"AMP-activated protein kinase, AMPK",PROTEIN COMPLEX GROUP,7382,7382
Adenosine receptors; A1 & A2b,SELECTIVITY GROUP,159,159
Adenosine receptors; A1 & A2b,SELECTIVITY GROUP,184,184
"Interleukin-8 receptors, CXCR1/CXCR2",PROTEIN FAMILY,2348,2348
"Interleukin-8 receptors, CXCR1/CXCR2",PROTEIN FAMILY,775,775
Dopamine receptors; D1 & D2,SELECTIVITY GROUP,2024,2024
Dopamine receptors; D1 & D2,SELECTIVITY GROUP,2131,2131
Glutamate NMDA receptor; Grin1/Grin2c,PROTEIN COMPLEX,54,54
Glutamate NMDA receptor; Grin1/Grin2c,PROTEIN COMPLEX,44,44
Protein farnesyltransferase,PROTEIN COMPLEX,495,495
Protein farnesyltransferase,PROTEIN COMPLEX,968,968
Dopamine receptor,PROTEIN FAMILY,2317,2317
Dopamine receptor,PROTEIN FAMILY,1298,1298
Carbonic anhydrase,PROTEIN FAMILY,3207,3207
Carbonic anhydrase,PROTEIN FAMILY,624,624
Carbonic anhydrase,PROTEIN FAMILY,5607,5607
Carbonic anhydrase,PROTEIN FAMILY,1695,1695
"Sulfonylurea receptor 1, Kir6.2",PROTEIN COMPLEX,200,200
"Sulfonylurea receptor 1, Kir6.2",PROTEIN COMPLEX,412,412
Peptide N-myristoyltransferase,PROTEIN FAMILY,1179,1179
Peptide N-myristoyltransferase,PROTEIN FAMILY,928,928
Adrenergic receptor beta; ADRB1 & ADRB2,SELECTIVITY GROUP,185,185
Adrenergic receptor beta; ADRB1 & ADRB2,SELECTIVITY GROUP,213,213
Acetylcholine receptor,PROTEIN COMPLEX,2121,2121
Acetylcholine receptor,PROTEIN COMPLEX,2338,2338
Acetylcholine receptor,PROTEIN COMPLEX,1424,1424
Acetylcholine receptor,PROTEIN COMPLEX,2237,2237
Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2,PROTEIN-PROTEIN INTERACTION,241,241
Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2,PROTEIN-PROTEIN INTERACTION,4444,4444
Somatostatin receptor,PROTEIN FAMILY,2970,2970
Somatostatin receptor,PROTEIN FAMILY,1662,1662
Somatostatin receptor,PROTEIN FAMILY,2877,2877
Somatostatin receptor,PROTEIN FAMILY,1309,1309
Somatostatin receptor,PROTEIN FAMILY,2635,2635
Thioredoxin reductase,PROTEIN FAMILY,744,744
Thioredoxin reductase,PROTEIN FAMILY,246,246
Thioredoxin reductase,PROTEIN FAMILY,2111,2111
Phosphodiesterase 6,PROTEIN FAMILY,3416,3416
Phosphodiesterase 6,PROTEIN FAMILY,1800,1800
Phosphodiesterase 6,PROTEIN FAMILY,2057,2057
Phosphodiesterase 6,PROTEIN FAMILY,2923,2923
Phosphodiesterase 6,PROTEIN FAMILY,4976,4976
Phosphodiesterase 6,PROTEIN FAMILY,1049,1049
Platelet-derived growth factor receptor,PROTEIN COMPLEX,1787,1787
Platelet-derived growth factor receptor,PROTEIN COMPLEX,1084,1084
Cannabinoid receptor,PROTEIN FAMILY,104,104
Cannabinoid receptor,PROTEIN FAMILY,172,172
Adenosine receptors; A1 & A2a,SELECTIVITY GROUP,159,159
Adenosine receptors; A1 & A2a,SELECTIVITY GROUP,326,326
"Sterol O-acyltransferase, Soat",PROTEIN FAMILY,1186,1186
"Sterol O-acyltransferase, Soat",PROTEIN FAMILY,2310,2310
Pancreatic elastase,PROTEIN FAMILY,1838,1838
Pancreatic elastase,PROTEIN FAMILY,748,748
Sodium/hydrogen exchanger,PROTEIN FAMILY,1195,1195
Sodium/hydrogen exchanger,PROTEIN FAMILY,2087,2087
Sodium/hydrogen exchanger,PROTEIN FAMILY,3404,3404
Cholecystokinin receptor,PROTEIN FAMILY,1829,1829
Cholecystokinin receptor,PROTEIN FAMILY,1201,1201
Geranylgeranyl transferase type I,PROTEIN COMPLEX,719,719
Geranylgeranyl transferase type I,PROTEIN COMPLEX,2664,2664
Thrombin & trypsin,SELECTIVITY GROUP,1484,1484
Thrombin & trypsin,SELECTIVITY GROUP,92,92
Thrombin & trypsin,SELECTIVITY GROUP,95,95
Thrombin & trypsin,SELECTIVITY GROUP,2868,2868
Angiotensin-converting enzyme,PROTEIN FAMILY,102,102
Angiotensin-converting enzyme,PROTEIN FAMILY,2052,2052
Monoamine transporters; Norepinephrine & dopamine,SELECTIVITY GROUP,436,436
Monoamine transporters; Norepinephrine & dopamine,SELECTIVITY GROUP,346,346
Protein farnesyl/geranylgeranyl transferase,PROTEIN COMPLEX GROUP,760,760
Protein farnesyl/geranylgeranyl transferase,PROTEIN COMPLEX GROUP,985,985
Protein farnesyl/geranylgeranyl transferase,PROTEIN COMPLEX GROUP,2454,2454
"Phosphodiesterase, PDE1/PDE5",PROTEIN FAMILY,2741,2741
"Phosphodiesterase, PDE1/PDE5",PROTEIN FAMILY,2936,2936
"Phosphodiesterase, PDE1/PDE5",PROTEIN FAMILY,124,124
"Phosphodiesterase, PDE1/PDE5",PROTEIN FAMILY,1743,1743
Muscarinic acetylcholine receptor,PROTEIN FAMILY,1520,1520
Muscarinic acetylcholine receptor,PROTEIN FAMILY,665,665
Muscarinic acetylcholine receptor,PROTEIN FAMILY,2888,2888
Muscarinic acetylcholine receptor,PROTEIN FAMILY,3411,3411
Muscarinic acetylcholine receptor,PROTEIN FAMILY,2049,2049
Phosphodiesterase 6,PROTEIN FAMILY,755,755
Phosphodiesterase 6,PROTEIN FAMILY,2178,2178
Phosphodiesterase 6,PROTEIN FAMILY,2296,2296
Phosphodiesterase 6,PROTEIN FAMILY,682,682
Phosphodiesterase 6,PROTEIN FAMILY,2199,2199
Phosphodiesterase 6,PROTEIN FAMILY,1975,1975
CaM kinase II,PROTEIN FAMILY,2466,2466
CaM kinase II,PROTEIN FAMILY,2147,2147
CaM kinase II,PROTEIN FAMILY,2439,2439
CaM kinase II,PROTEIN FAMILY,1131,1131
Dopamine receptors; D3 & D4,SELECTIVITY GROUP,149,149
Dopamine receptors; D3 & D4,SELECTIVITY GROUP,174,174
Phosphodiesterase 1,PROTEIN FAMILY,987,987
Phosphodiesterase 1,PROTEIN FAMILY,2092,2092
Adenylate cyclase,PROTEIN FAMILY,1489,1489
Adenylate cyclase,PROTEIN FAMILY,1543,1543
Adenylate cyclase,PROTEIN FAMILY,1229,1229
Adenylate cyclase,PROTEIN FAMILY,2076,2076
Adenylate cyclase,PROTEIN FAMILY,992,992
Adenylate cyclase,PROTEIN FAMILY,3235,3235
Adenylate cyclase,PROTEIN FAMILY,1291,1291
Adenylate cyclase,PROTEIN FAMILY,1513,1513
Adenylate cyclase,PROTEIN FAMILY,872,872
"Protein kinase C, PKC; classical",PROTEIN FAMILY,1185,1185
"Protein kinase C, PKC; classical",PROTEIN FAMILY,1348,1348
"Protein kinase C, PKC; classical",PROTEIN FAMILY,1924,1924
Adrenergic receptor beta; ADRB1 & ADRB3,SELECTIVITY GROUP,2091,2091
Adrenergic receptor beta; ADRB1 & ADRB3,SELECTIVITY GROUP,185,185
Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1,PROTEIN-PROTEIN INTERACTION,4935,4935
Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1,PROTEIN-PROTEIN INTERACTION,2795,2795
Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,SELECTIVITY GROUP,33,33
Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,SELECTIVITY GROUP,25,25
Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,SELECTIVITY GROUP,3093,3093
Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,SELECTIVITY GROUP,45,45
Dihydrofolate reductase; T. gondii vs rat,SELECTIVITY GROUP,766,766
Dihydrofolate reductase; T. gondii vs rat,SELECTIVITY GROUP,705,705
Dihydrofolate reductase; P. carinii vs rat,SELECTIVITY GROUP,705,705
Dihydrofolate reductase; P. carinii vs rat,SELECTIVITY GROUP,244,244
DNA gyrase,PROTEIN COMPLEX,360,360
DNA gyrase,PROTEIN COMPLEX,924,924
Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,SELECTIVITY GROUP,2961,2961
Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,SELECTIVITY GROUP,2748,2748
Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,SELECTIVITY GROUP,2194,2194
Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,SELECTIVITY GROUP,2131,2131
Adrenomedullin receptor AM1; CALCRL/RAMP2,PROTEIN COMPLEX,5069,5069
Adrenomedullin receptor AM1; CALCRL/RAMP2,PROTEIN COMPLEX,3071,3071
